taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
6313806	Hordeum vulgare subsp. deficiens (Steud. ex A.Braun) Á.Löve	8332019	Hordeum distichon L.	14	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Hordeum	2706050	Hordeum distichon	8332019	
7293930	Vitis ficifolia Bunge	7293930	Vitis ficifolia Bunge	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Vitales	7222050	Vitaceae	6672	Vitis	7467468	Vitis ficifolia	7293930	NE
9104837	Rorippa xarmoracioides (Tausch) Fuss	3693336	Rorippa anceps (Wahlenb.) Rchb.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Rorippa	3053118	Rorippa anceps	3693336	NE
9294490	Solanum vespertilio subsp. vespertilio	9294490	Solanum vespertilio subsp. vespertilio	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum vespertilio	2932113	
2768695	Asparagus horridus L.	2768695	Asparagus horridus L.	45	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Asparagus	9527393	Asparagus horridus	2768695	NE
2930617	Solanum melongena L.	2930617	Solanum melongena L.	2038	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum melongena	2930617	NE
2977276	Ononis speciosa Lag.	2977276	Ononis speciosa Lag.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Ononis	2977094	Ononis speciosa	2977276	NE
2993061	Rubus pallidisetus Sudre	2993061	Rubus pallidisetus Sudre	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus pallidisetus	2993061	NE
3183335	Syzygium aqueum (Burm.fil.) Alston	3183335	Syzygium aqueum (Burm.fil.) Alston	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Myrtaceae	5014	Syzygium	3029010	Syzygium aqueum	3183335	NE
3798719	Capsicum galapagoense Hunz.	3798719	Capsicum galapagoense Hunz.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Capsicum	2932937	Capsicum galapagoense	3798719	NE
5414252	Ilex paraguariensis A.St.-Hil.	5414252	Ilex paraguariensis A.St.-Hil.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	10792217	Ilex paraguariensis	5414252	NT
5569827	Ficus sur Forssk.	5569827	Ficus sur Forssk.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus sur	5569827	LC
7225632	Brassica elongata subsp. elongata	7225632	Brassica elongata subsp. elongata	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica elongata	3042888	LC
7411875	Nicotiana wigandioides C.Koch & Fintelm.	7411875	Nicotiana wigandioides C.Koch & Fintelm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Nicotiana	2928756	Nicotiana wigandioides	7411875	NE
7693427	Ribes nigrum var. europaeum Jancz.	2986192	Ribes nigrum L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes nigrum	2986192	
12087416	Olea europaea var. europaea	7164892	Olea europaea subsp. europaea	35	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Oleaceae	6652	Olea	3172244	Olea europaea	5415040	
2857788	Allium pustulosum Boiss. & Hausskn.	2857788	Allium pustulosum Boiss. & Hausskn.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium pustulosum	2857788	DD
2930477	Solanum morelliforme Bitter & Münch	2930477	Solanum morelliforme Bitter & Münch	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum morelliforme	2930477	LC
2931309	Solanum gemellum Mart. ex Sendtn.	2932006	Solanum didymum Dunal	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum didymum	2932006	NE
2931469	Solanum mauritianum Scop.	2931469	Solanum mauritianum Scop.	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum mauritianum	2931469	NE
2989529	Rubus schleicheri Weihe ex Tratt.	2989529	Rubus schleicheri Weihe ex Tratt.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus schleicheri	2989529	NE
5290051	Zea mays subsp. mexicana (Schrad.) Iltis	5290049	Zea mexicana (Schrad.) Kuntze	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Zea	2705049	Zea mexicana	5290049	LC
5359668	Glycine soja Siebold & Zucc.	5359662	Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Glycine	7968287	Glycine max	5359660	NE
5571762	Ficus racemigera Bureau	5571762	Ficus racemigera Bureau	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus racemigera	5571762	NE
6710847	Secale cereale var. vulgare Korn.	4932724	Secale cereale subsp. cereale	112	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Secale	2705965	Secale cereale	2705966	
7293803	Cissus gongylodes (Baker) Burch. ex Baker	7293803	Cissus gongylodes (Baker) Burch. ex Baker	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Vitales	7222050	Vitaceae	6672	Cissus	3039160	Cissus gongylodes	7293803	NE
8254937	Lathyrus japonicus var. maritimus (L.) J.T.Kartesz & Gandhi	8254937	Lathyrus japonicus var. maritimus (L.) J.T.Kartesz & Gandhi	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus japonicus	5356714	
8324181	Prunus davidiana (Carrière) Franch.	8324181	Prunus davidiana (Carrière) Franch.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus davidiana	8324181	LC
9673703	Daucus carota var. exiguus Sádaba & Angulo	7224071	Daucus carota subsp. carota	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Daucus	3034740	Daucus carota	3034742	
12355727	Cucurbita pepo var. oblonga M.Roem.	2874508	Cucurbita pepo L.	10	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucurbita	2874506	Cucurbita pepo	2874508	
2856735	Allium armenum Boiss. & Kotschy	2856735	Allium armenum Boiss. & Kotschy	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium armenum	2856735	NE
2930958	Solanum ochroleucum Bastard	2929505	Solanum villosum Mill.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum villosum	2929505	NE
2982538	Vigna schimperi Baker	2982538	Vigna schimperi Baker	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vigna	2982372	Vigna schimperi	2982538	LC
3023096	Prunus ×gondouinii (Poit. & Turpin) Rehder	3023096	Prunus ×gondouinii (Poit. & Turpin) Rehder	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus gondouinii	3023096	NE
4255128	Rudbeckia fulgida var. speciosa (Wender.) Perdue	6065200	Rudbeckia speciosa Wender.	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Rudbeckia	3114220	Rudbeckia speciosa	6065200	
5365746	Potentilla rhenana P.J.Müll. ex Zimmeter	5365746	Potentilla rhenana P.J.Müll. ex Zimmeter	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla rhenana	5365746	NE
5375954	Eruca vesicaria subsp. pinnatifida (Desf.) Emb. & Maire	5375953	Eruca pinnatifida (Desf.) Pomel	2	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Eruca	3049319	Eruca pinnatifida	5375953	
