OTU_ID	taxonomy	kingdom	phylum	class	order	Confidence
1450	Root;k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	1
1451	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Lyrellales	Chromista	Ochrophyta	Bacillariophyceae	Lyrellales	1
1452	Root;k__Fungi;p__Ascomycota;c__Xylobotryomycetes;o__Xylobotryales	Fungi	Ascomycota	Xylobotryomycetes	Xylobotryales	1
1453	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Syndiniales	Chromista	Myzozoa	Dinophyceae	Syndiniales	1
1454	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Arctomiales	Fungi	Ascomycota	Lecanoromycetes	Arctomiales	1
1455	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Parasympodiellales	Fungi	Ascomycota	Sordariomycetes	Parasympodiellales	1
1456	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Striatellales	Chromista	Ochrophyta	Bacillariophyceae	Striatellales	1
1457	Root;k__Fungi;p__Neocallimastigomycota;c__Neocallimastigomycetes;o__Neocallimastigales	Fungi	Neocallimastigomycota	Neocallimastigomycetes	Neocallimastigales	1
1458	Root;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales	Fungi	Ascomycota	Leotiomycetes	Thelebolales	1
1459	Root;k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Naohideales	Fungi	Basidiomycota	Cystobasidiomycetes	Naohideales	1
1460	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Graphidales	Fungi	Ascomycota	Lecanoromycetes	Graphidales	1
1461	Root;k__Chromista;p__Ciliophora;c__Gymnostomatea;o__Prorodontida	Chromista	Ciliophora	Gymnostomatea	Prorodontida	1
1462	Root;k__Chromista;p__Cryptophyta;c__Katablepharidophyceae;o__	Chromista	Cryptophyta	Katablepharidophyceae		1
1463	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Prorocentrales	Chromista	Myzozoa	Dinophyceae	Prorocentrales	1
1464	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Ardissoneales	Chromista	Ochrophyta	Bacillariophyceae	Ardissoneales	1
1465	Root;k__Chromista;p__Haptophyta;c__Prymnesiophyceae;o__Discoasterales	Chromista	Haptophyta	Prymnesiophyceae	Discoasterales	1
1466	Root;k__Protozoa;p__Euglenozoa;c__Euglenoidea;o__Ploeotiida	Protozoa	Euglenozoa	Euglenoidea	Ploeotiida	1
1467	Root;k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Sakaguchiales	Fungi	Basidiomycota	Cystobasidiomycetes	Sakaguchiales	1
1468	Root;k__Protozoa;p__Amoebozoa;c__;o__	Protozoa	Amoebozoa			1
1469	Root;k__Protozoa;p__Choanozoa;c__Choanoflagellatea;o__Choanoflagellida	Protozoa	Choanozoa	Choanoflagellatea	Choanoflagellida	1
1470	Root;k__Chromista;p__Haptophyta;c__Prymnesiophyceae;o__Zygodiscales	Chromista	Haptophyta	Prymnesiophyceae	Zygodiscales	1
1471	Root;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Medeolariales	Fungi	Ascomycota	Leotiomycetes	Medeolariales	1
1472	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Amphilothales	Chromista	Myzozoa	Dinophyceae	Amphilothales	1
1473	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Cordanales	Fungi	Ascomycota	Sordariomycetes	Cordanales	1
1474	Root;k__Fungi;p__Basidiomycota;c__Entorrhizomycetes;o__Entorrhizales	Fungi	Basidiomycota	Entorrhizomycetes	Entorrhizales	1
1475	Root;k__Fungi;p__Glomeromycota;c__;o__	Fungi	Glomeromycota			1
1476	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pararamichloridiales	Fungi	Ascomycota	Sordariomycetes	Pararamichloridiales	1
1477	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Halosphaeriales	Fungi	Ascomycota	Sordariomycetes	Halosphaeriales	1
1478	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Schaereriales	Fungi	Ascomycota	Lecanoromycetes	Schaereriales	1
1479	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Dinophysiales	Chromista	Myzozoa	Dinophyceae	Dinophysiales	1
1480	Root;k__Chromista;p__Ciliophora;c__Colpodea;o__Sorogenida	Chromista	Ciliophora	Colpodea	Sorogenida	1
1481	Root;k__Fungi;p__Ascomycota;c__Coniocybomycetes;o__Coniocybales	Fungi	Ascomycota	Coniocybomycetes	Coniocybales	1
1482	Root;k__Chromista;p__Myzozoa;c__Perkinsea;o__Perkinsida	Chromista	Myzozoa	Perkinsea	Perkinsida	1
1483	Root;k__Fungi;p__Mucoromycota;c__Kickxellomycetes;o__	Fungi	Mucoromycota	Kickxellomycetes		1
1484	Root;k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales	Fungi	Glomeromycota	Glomeromycetes	Archaeosporales	1
1485	Root;k__Protozoa;p__Choanozoa;c__Ichthyosporea;o__	Protozoa	Choanozoa	Ichthyosporea		1
1486	Root;k__Fungi;p__Ascomycota;c__Pneumocystomycetes;o__Pneumocystales	Fungi	Ascomycota	Pneumocystomycetes	Pneumocystales	1
1487	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Vermiculariopsiellales	Fungi	Ascomycota	Sordariomycetes	Vermiculariopsiellales	1
1488	Root;k__Chromista;p__Ciliophora;c__Oligohymenophorea;o__Pleuronematida	Chromista	Ciliophora	Oligohymenophorea	Pleuronematida	1
1489	Root;k__Fungi;p__Blastocladiomycota;c__Blastocladiomycetes;o__Physodermatales	Fungi	Blastocladiomycota	Blastocladiomycetes	Physodermatales	1
1490	Root;k__Protozoa;p__Mycetozoa;c__Dictyosteliomycetes;o__Acytosteliales	Protozoa	Mycetozoa	Dictyosteliomycetes	Acytosteliales	1
1491	Root;k__Chromista;p__Ochrophyta;c__Chrysophyceae;o__Hydrurales	Chromista	Ochrophyta	Chrysophyceae	Hydrurales	1
1492	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Phaeothamniales	Chromista	Ochrophyta	Phaeophyceae	Phaeothamniales	1
1493	Root;k__Chromista;p__Ochrophyta;c__Chrysophyceae;o__Parmales	Chromista	Ochrophyta	Chrysophyceae	Parmales	1
1494	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Jobellisiales	Fungi	Ascomycota	Sordariomycetes	Jobellisiales	1
1495	Root;k__Protozoa;p__Amoebozoa;c__Variosea;o__Stereomyxida	Protozoa	Amoebozoa	Variosea	Stereomyxida	1
1496	Root;k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__	Fungi	Glomeromycota	Glomeromycetes		1
1497	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Thoracosphaerales	Chromista	Myzozoa	Dinophyceae	Thoracosphaerales	1
1498	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Zeloasperisporiales	Fungi	Ascomycota	Dothideomycetes	Zeloasperisporiales	1
1499	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Oxyrrhinales	Chromista	Myzozoa	Dinophyceae	Oxyrrhinales	1
1500	Root;k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Heterogastridiales	Fungi	Basidiomycota	Microbotryomycetes	Heterogastridiales	1
1501	Root;k__Protozoa;p__Choanozoa;c__Filasterea;o__Ministeriida	Protozoa	Choanozoa	Filasterea	Ministeriida	1
1502	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Natipusillales	Fungi	Ascomycota	Dothideomycetes	Natipusillales	1
1503	Root;k__Chromista;p__Ochrophyta;c__Xanthophyceae;o__Botrydiales	Chromista	Ochrophyta	Xanthophyceae	Botrydiales	1
1504	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Cancellidiales	Fungi	Ascomycota	Sordariomycetes	Cancellidiales	1
1505	Root;k__Chromista;p__Myzozoa;c__Conoidasida;o__Archigregarinorida	Chromista	Myzozoa	Conoidasida	Archigregarinorida	1
1506	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Coniosporiales	Fungi	Ascomycota	Dothideomycetes	Coniosporiales	1
1507	Root;k__Protozoa;p__Amoebozoa;c__Discosea;o__Vannellida	Protozoa	Amoebozoa	Discosea	Vannellida	1
1508	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Aureoconidiellales	Fungi	Ascomycota	Dothideomycetes	Aureoconidiellales	1
1509	Root;k__Chromista;p__Haptophyta;c__Pavlovophyceae;o__Pavlovales	Chromista	Haptophyta	Pavlovophyceae	Pavlovales	1
1510	Root;k__Chromista;p__Ciliophora;c__Phyllopharyngea;o__Paracinetida	Chromista	Ciliophora	Phyllopharyngea	Paracinetida	1
1511	Root;k__Fungi;p__Ascomycota;c__Pezizomycetes;o__	Fungi	Ascomycota	Pezizomycetes		1
1512	Root;k__Chromista;p__Oomycota;c__Peronosporea;o__Pontismatales	Chromista	Oomycota	Peronosporea	Pontismatales	1
1513	Root;k__Protozoa;p__Metamonada;c__Trichomonadea;o__	Protozoa	Metamonada	Trichomonadea		1
1514	Root;k__Protozoa;p__Euglenozoa;c__Postgaardea;o__Postgaardida	Protozoa	Euglenozoa	Postgaardea	Postgaardida	1
1515	Root;k__Chromista;p__Ciliophora;c__Spirotrichea;o__Odontostomatida	Chromista	Ciliophora	Spirotrichea	Odontostomatida	1
1516	Root;k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	1
1517	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Desmomastigales	Chromista	Myzozoa	Dinophyceae	Desmomastigales	1
1518	Root;k__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Unilacrymales	Fungi	Basidiomycota	Dacrymycetes	Unilacrymales	1
1519	Root;k__Protozoa;p__Amoebozoa;c__Variosea;o__Holomastigida	Protozoa	Amoebozoa	Variosea	Holomastigida	1
1520	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Calosphaeriales	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales	1
1521	Root;k__Chromista;p__Ochrophyta;c__Dictyochophyceae;o__Pedinellales	Chromista	Ochrophyta	Dictyochophyceae	Pedinellales	1
1522	Root;k__Chromista;p__Haptophyta;c__Rappephyceae;o__	Chromista	Haptophyta	Rappephyceae		1
1523	Root;k__Protozoa;p__Euglenozoa;c__Entosiphonea;o__Entosiphonida	Protozoa	Euglenozoa	Entosiphonea	Entosiphonida	1
1524	Root;k__Chromista;p__Oomycota;c__Peronosporea;o__Anisolpidiales	Chromista	Oomycota	Peronosporea	Anisolpidiales	1
1525	Root;k__Chromista;p__Foraminifera;c__Globothalamea;o__Carterinida	Chromista	Foraminifera	Globothalamea	Carterinida	1
1526	Root;k__Chromista;p__Myzozoa;c__Conoidasida;o__Agamococcidiorida	Chromista	Myzozoa	Conoidasida	Agamococcidiorida	1
1527	Root;k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Quasiramulariales	Fungi	Basidiomycota	Ustilaginomycetes	Quasiramulariales	1
1528	Root;k__Protozoa;p__Sarcomastigophora;c__Phytomastigophora;o__Ebriida	Protozoa	Sarcomastigophora	Phytomastigophora	Ebriida	1
1529	Root;k__Protozoa;p__Metamonada;c__Retortamonadea;o__Retortamonadida	Protozoa	Metamonada	Retortamonadea	Retortamonadida	1
1530	Root;k__Protozoa;p__Mycetozoa;c__Myxomycetes;o__	Protozoa	Mycetozoa	Myxomycetes		1
1531	Root;k__Chromista;p__Ciliophora;c__Spirotrichea;o__Kiitrichida	Chromista	Ciliophora	Spirotrichea	Kiitrichida	1
1532	Root;k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	1
1533	Root;k__Chromista;p__Ochrophyta;c__Synurophyceae;o__	Chromista	Ochrophyta	Synurophyceae		1
1534	Root;k__Chromista;p__Ochrophyta;c__Xanthophyceae;o__	Chromista	Ochrophyta	Xanthophyceae		1
1535	Root;k__Fungi;p__Chytridiomycota;c__;o__Nephridiophagales	Fungi	Chytridiomycota		Nephridiophagales	1
1536	Root;k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__	Fungi	Basidiomycota	Exobasidiomycetes		1
1537	Root;k__Protozoa;p__Amoebozoa;c__;o__Schizopyrenida	Protozoa	Amoebozoa		Schizopyrenida	1
1538	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Distoseptisporales	Fungi	Ascomycota	Sordariomycetes	Distoseptisporales	1
1539	Root;k__Fungi;p__Mucoromycota;c__Kickxellomycetes;o__Kickxellales	Fungi	Mucoromycota	Kickxellomycetes	Kickxellales	1
1540	Root;k__Protozoa;p__Euglenozoa;c__Kinetoplastea;o__Prokinetoplastida	Protozoa	Euglenozoa	Kinetoplastea	Prokinetoplastida	1
1541	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Comminutisporales	Fungi	Ascomycota	Dothideomycetes	Comminutisporales	1
1542	Root;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__	Fungi	Ascomycota	Saccharomycetes		1
1543	Root;k__Viruses;p__Uroviricota;c__Caudoviricetes;o__	Viruses	Uroviricota	Caudoviricetes		1
1544	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Tabellariales	Chromista	Ochrophyta	Bacillariophyceae	Tabellariales	1
1545	Root;k__Chromista;p__Cercozoa;c__Chlorarachniophyceae;o__Chlorarachniales	Chromista	Cercozoa	Chlorarachniophyceae	Chlorarachniales	1
1546	Root;k__Fungi;p__Ascomycota;c__;o__Vezdaeales	Fungi	Ascomycota		Vezdaeales	1
1547	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Superstratomycetales	Fungi	Ascomycota	Dothideomycetes	Superstratomycetales	1
1548	Root;k__Fungi;p__Ascomycota;c__;o__Wiesneriomycetales	Fungi	Ascomycota		Wiesneriomycetales	1
1549	Root;k__Protozoa;p__Amoebozoa;c__Variosea;o__Phalansteriida	Protozoa	Amoebozoa	Variosea	Phalansteriida	1
1550	Root;k__Viruses;p__Pisuviricota;c__Pisoniviricetes;o__Picornavirales	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	1
1551	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Asterotexales	Fungi	Ascomycota	Dothideomycetes	Asterotexales	1
1552	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Lineolatales	Fungi	Ascomycota	Dothideomycetes	Lineolatales	1
1553	Root;k__Chromista;p__Oomycota;c__;o__	Chromista	Oomycota			1
1554	Root;k__Protozoa;p__Choanozoa;c__Cristidiscoidea;o__Nucleariida	Protozoa	Choanozoa	Cristidiscoidea	Nucleariida	1
1555	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xenospadicoidales	Fungi	Ascomycota	Sordariomycetes	Xenospadicoidales	1
1556	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__	Chromista	Ochrophyta	Phaeophyceae		1
1557	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Ethmodiscales	Chromista	Ochrophyta	Bacillariophyceae	Ethmodiscales	1
1558	Root;k__Chromista;p__Haptophyta;c__Prymnesiophyceae;o__Phaeocystales	Chromista	Haptophyta	Prymnesiophyceae	Phaeocystales	1
1559	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Fuscosporellales	Fungi	Ascomycota	Sordariomycetes	Fuscosporellales	1
1560	Root;k__Chromista;p__Ochrophyta;c__Bacillariophyceae;o__Chaetocerales	Chromista	Ochrophyta	Bacillariophyceae	Chaetocerales	1
1561	Root;k__Fungi;p__Ascomycota;c__;o__Lahmiales	Fungi	Ascomycota		Lahmiales	1
1562	Root;k__Chromista;p__Ciliophora;c__Oligohymenophorea;o__	Chromista	Ciliophora	Oligohymenophorea		1
1563	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Conioscyphales	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	1
1564	Root;k__Fungi;p__Mucoromycota;c__Kickxellomycetes;o__Orphellales	Fungi	Mucoromycota	Kickxellomycetes	Orphellales	1
1565	Root;k__Chromista;p__Ciliophora;c__Litostomatea;o__Tracheliida	Chromista	Ciliophora	Litostomatea	Tracheliida	1
1566	Root;k__Fungi;p__Mucoromycota;c__;o__Asellariales	Fungi	Mucoromycota		Asellariales	1
1567	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pisorisporiales	Fungi	Ascomycota	Sordariomycetes	Pisorisporiales	1
1568	Root;k__Protozoa;p__Sarcomastigophora;c__Zoomastigophora;o__	Protozoa	Sarcomastigophora	Zoomastigophora		1
1569	Root;k__Protozoa;p__Euglenozoa;c__Peranemea;o__Anisonemida	Protozoa	Euglenozoa	Peranemea	Anisonemida	1
1570	Root;k__Chromista;p__Myzozoa;c__;o__Eucoccidiida	Chromista	Myzozoa		Eucoccidiida	1
1571	Root;k__Chromista;p__Ochrophyta;c__Chrysophyceae;o__Heterogloeales	Chromista	Ochrophyta	Chrysophyceae	Heterogloeales	1
1572	Root;k__Chromista;p__Oomycota;c__Peronosporea;o__Lagenismatales	Chromista	Oomycota	Peronosporea	Lagenismatales	1
1573	Root;k__Chromista;p__Myzozoa;c__Ellobiopsea;o__Ellobiopsida	Chromista	Myzozoa	Ellobiopsea	Ellobiopsida	1
1574	Root;k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales	1
1575	Root;k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	1
1576	Root;k__Chromista;p__Ochrophyta;c__Picophagea;o__Chlamydomyxales	Chromista	Ochrophyta	Picophagea	Chlamydomyxales	1
1577	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Bezerromycetales	Fungi	Ascomycota	Dothideomycetes	Bezerromycetales	1
1578	Root;k__Protozoa;p__Sulcozoa;c__Glissodiscea;o__	Protozoa	Sulcozoa	Glissodiscea		1
1579	Root;k__Chromista;p__Ochrophyta;c__Chrysophyceae;o__Chrysosphaerales	Chromista	Ochrophyta	Chrysophyceae	Chrysosphaerales	1
1580	Root;k__Fungi;p__Blastocladiomycota;c__Blastocladiomycetes;o__	Fungi	Blastocladiomycota	Blastocladiomycetes		1
1581	Root;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__	Fungi	Ascomycota	Eurotiomycetes		1
1582	Root;k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Franziozymales	Fungi	Basidiomycota	Exobasidiomycetes	Franziozymales	1
1583	Root;k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales	Fungi	Glomeromycota	Glomeromycetes	Entrophosporales	1
1584	Root;k__Chromista;p__Myzozoa;c__Colponemea;o__Colponemida	Chromista	Myzozoa	Colponemea	Colponemida	1
1585	Root;k__Chromista;p__Ochrophyta;c__Chrysophyceae;o__Thallochrysidales	Chromista	Ochrophyta	Chrysophyceae	Thallochrysidales	1
1586	Root;k__Fungi;p__Basidiomycota;c__Classiculomycetes;o__Classiculales	Fungi	Basidiomycota	Classiculomycetes	Classiculales	1
1587	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Chordariales	Chromista	Ochrophyta	Phaeophyceae	Chordariales	1
1588	Root;k__Viruses;p__Kitrinoviricota;c__Alsuviricetes;o__Martellivirales	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	1
1589	Root;k__Chromista;p__Myzozoa;c__Aconoidasida;o__Haemospororida	Chromista	Myzozoa	Aconoidasida	Haemospororida	1
1590	Root;k__Fungi;p__Ascomycota;c__Xylonomycetes;o__Symbiotaphrinales	Fungi	Ascomycota	Xylonomycetes	Symbiotaphrinales	1
1591	Root;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Jaapiales	Fungi	Basidiomycota	Agaricomycetes	Jaapiales	1
1592	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Abrothallales	Fungi	Ascomycota	Dothideomycetes	Abrothallales	1
1593	Root;k__Protozoa;p__Amoebozoa;c__Tubulinea;o__Leptomyxida	Protozoa	Amoebozoa	Tubulinea	Leptomyxida	1
1594	Root;k__Fungi;p__Ascomycota;c__Neolectomycetes;o__Neolectales	Fungi	Ascomycota	Neolectomycetes	Neolectales	1
1595	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladoriellales	Fungi	Ascomycota	Dothideomycetes	Cladoriellales	1
1596	Root;k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__Geminibasidiales	Fungi	Basidiomycota	Wallemiomycetes	Geminibasidiales	1
1597	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Actiniscales	Chromista	Myzozoa	Dinophyceae	Actiniscales	1
1598	Root;k__Chromista;p__Ochrophyta;c__Dictyochophyceae;o__Pinguiochrysidales	Chromista	Ochrophyta	Dictyochophyceae	Pinguiochrysidales	1
1599	Root;k__Fungi;p__Ascomycota;c__Xylonomycetes;o__Xylonales	Fungi	Ascomycota	Xylonomycetes	Xylonales	1
1600	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Phaeothecales	Fungi	Ascomycota	Dothideomycetes	Phaeothecales	1
1601	Root;k__Chromista;p__Ochrophyta;c__Bolidophyceae;o__Bolidomonadales	Chromista	Ochrophyta	Bolidophyceae	Bolidomonadales	1
1602	Root;k__Fungi;p__Basidiomycota;c__Wallemiomycetes;o__	Fungi	Basidiomycota	Wallemiomycetes		1
1603	Root;k__Fungi;p__Mucoromycota;c__;o__Dimargaritales	Fungi	Mucoromycota		Dimargaritales	1
1604	Root;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Lichinodiales	Fungi	Ascomycota	Leotiomycetes	Lichinodiales	1
1605	Root;k__Chromista;p__Ciliophora;c__Heterotrichea;o__Plagiotomida	Chromista	Ciliophora	Heterotrichea	Plagiotomida	1
1606	Root;k__Fungi;p__Ascomycota;c__Laboulbeniomycetes;o__Herpomycetales	Fungi	Ascomycota	Laboulbeniomycetes	Herpomycetales	1
1607	Root;k__Protozoa;p__Amoebozoa;c__Variosea;o__Acanthopodida	Protozoa	Amoebozoa	Variosea	Acanthopodida	1
1608	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Delonicicolales	Fungi	Ascomycota	Sordariomycetes	Delonicicolales	1
1609	Root;k__Chromista;p__Ciliophora;c__Spirotrichea;o__Licnophorida	Chromista	Ciliophora	Spirotrichea	Licnophorida	1
1610	Root;k__Chromista;p__Ochrophyta;c__Raphidophyceae;o__	Chromista	Ochrophyta	Raphidophyceae		1
1611	Root;k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__	Fungi	Basidiomycota	Tremellomycetes		1
1612	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Blastodiniales	Chromista	Myzozoa	Dinophyceae	Blastodiniales	1
1613	Root;k__Chromista;p__Ciliophora;c__Karyorelictea;o__Karyorelictida	Chromista	Ciliophora	Karyorelictea	Karyorelictida	1
1614	Root;k__Protozoa;p__Sulcozoa;c__Thecomonadea;o__Apusomonadida	Protozoa	Sulcozoa	Thecomonadea	Apusomonadida	1
1615	Root;k__Chromista;p__Heliozoa;c__;o__Centrohelida	Chromista	Heliozoa		Centrohelida	1
1616	Root;k__Fungi;p__Ascomycota;c__Novakomycetes;o__Novakomycetales	Fungi	Ascomycota	Novakomycetes	Novakomycetales	1
1617	Root;k__Fungi;p__Ascomycota;c__;o__Lauriomycetales	Fungi	Ascomycota		Lauriomycetales	1
1618	Root;k__Chromista;p__Ciliophora;c__Heterotrichea;o__Armophorida	Chromista	Ciliophora	Heterotrichea	Armophorida	1
1619	Root;k__Protozoa;p__Sulcozoa;c__Diphyllatea;o__Diphylleida	Protozoa	Sulcozoa	Diphyllatea	Diphylleida	1
1620	Root;k__Fungi;p__Zygomycota;c__;o__	Fungi	Zygomycota			1
1621	Root;k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Rosettozymales	Fungi	Basidiomycota	Microbotryomycetes	Rosettozymales	1
1622	Root;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Batistiales	Fungi	Ascomycota	Sordariomycetes	Batistiales	1
1623	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Lichenoconiales	Fungi	Ascomycota	Dothideomycetes	Lichenoconiales	1
1624	Root;k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Uleiellales	Fungi	Basidiomycota	Ustilaginomycetes	Uleiellales	1
1625	Root;k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Polychytriales	Fungi	Chytridiomycota	Chytridiomycetes	Polychytriales	1
1626	Root;k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Violaceomycetales	Fungi	Basidiomycota	Ustilaginomycetes	Violaceomycetales	1
1627	Root;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Lembosinales	Fungi	Ascomycota	Dothideomycetes	Lembosinales	1
1628	Root;k__Fungi;p__Chytridiomycota;c__Mesochytriomycetes;o__Gromochytriales	Fungi	Chytridiomycota	Mesochytriomycetes	Gromochytriales	1
1629	Root;k__Chromista;p__Cercozoa;c__Chlorarachniophyceae;o__	Chromista	Cercozoa	Chlorarachniophyceae		1
1630	Root;k__Chromista;p__Ochrophyta;c__Phaeophyceae;o__Ishigeales	Chromista	Ochrophyta	Phaeophyceae	Ishigeales	1
1631	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Lophodiniales	Chromista	Myzozoa	Dinophyceae	Lophodiniales	1
1632	Root;k__Fungi;p__Basidiomycota;c__Cryptomycocolacomycetes;o__Cryptomycocolacales	Fungi	Basidiomycota	Cryptomycocolacomycetes	Cryptomycocolacales	1
1633	Root;k__Chromista;p__Ochrophyta;c__Chrysomerophyceae;o__Chrysomeridales	Chromista	Ochrophyta	Chrysomerophyceae	Chrysomeridales	1
1634	Root;k__Protozoa;p__Microsporidia;c__;o__	Protozoa	Microsporidia			1
1635	Root;k__Chromista;p__Myzozoa;c__Dinophyceae;o__Coccidiniales	Chromista	Myzozoa	Dinophyceae	Coccidiniales	1
1636	Root;k__Viruses;p__;c__;o__	Viruses				1
1637	Root;k__Chromista;p__Oomycota;c__Peronosporea;o__Haptoglossales	Chromista	Oomycota	Peronosporea	Haptoglossales	1
1638	Root;k__Fungi;p__Blastocladiomycota;c__;o__	Fungi	Blastocladiomycota			1
1639	Root;k__Fungi;p__Sanchytriomycota;c__Sanchytriomycetes;o__Sanchytriales	Fungi	Sanchytriomycota	Sanchytriomycetes	Sanchytriales	1
1640	Root;k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	1
1641	Root;k__Chromista;p__Cryptophyta;c__Cryptophyceae;o__	Chromista	Cryptophyta	Cryptophyceae		1
1642	Root;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Turquoiseomycetales	Fungi	Ascomycota	Lecanoromycetes	Turquoiseomycetales	1
